FFMC,BUI,WSV,WindDir,FWIBin,Season,Ecoregion
87.69555846,92.69557801,57.924,340,4,Spring,FR3
90.70381139,95.62260438,49.896,66,4,Spring,FR3
93.28549968,99.34767972,38.628,101,4,Spring,FR3
93.76605371,103.23292,54.72,80,5,Summer,FR3
93.81665455,106.9296601,45.072,92,4,Summer,FR3
89.32484085,108.7660648,33.804,311,1,Summer,FR3
88.68840196,110.9436025,49.896,97,4,Summer,FR3
84.99512726,112.256255,27.36,348,1,Summer,FR3
91.96649521,115.6732699,49.896,82,5,Summer,FR3
92.67361869,119.014121,46.656,82,4,Summer,FR3
92.15320474,121.5536296,37.008,61,3,Summer,FR3
92.46492283,124.8091166,45.072,123,4,Summer,FR3
85.03893017,125.7399545,41.832,248,1,Summer,FR3
86.09508828,127.7988974,33.804,62,1,Summer,FR3
88.47100485,130.3727344,38.628,142,2,Summer,FR3
89.97870661,133.231312,35.424,8,2,Summer,FR3
90.02805705,135.9426624,40.248,96,3,Summer,FR3
88.69368988,138.0239007,33.804,234,2,Summer,FR3
80.77341037,138.8008296,25.74,247,1,Summer,FR3
76.6388453,139.4798736,20.916,262,1,Summer,FR3
81.06856288,140.8437947,37.008,94,1,Summer,FR3
85.81601495,142.8630119,33.804,116,1,Summer,FR3
85.13666021,144.1609426,30.564,191,1,Summer,FR3
83.32519909,145.222995,32.184,111,1,Summer,FR3
86.62731667,147.2751962,27.36,213,1,Summer,FR3
89.12383686,149.7993183,32.184,10,2,Summer,FR3
89.17290507,152.2299012,35.424,85,2,Summer,FR3
89.22198948,154.7211569,43.452,91,3,Summer,FR3
89.2710901,157.1152669,41.832,114,3,Summer,FR3
88.1869361,159.2339292,32.184,171,1,Summer,FR3
86.45543207,161.0196632,37.008,137,1,Summer,FR3
88.8604214,163.8757046,41.832,100,3,Summer,FR3
90.11954599,166.9244332,43.452,77,4,Summer,FR3
91.35802784,170.096865,48.276,71,5,Summer,FR3
93.12600539,173.1827871,51.516,82,5,Summer,FR3
93.20801492,176.3461817,41.832,89,4,Summer,FR3
90.64980136,178.7457727,49.896,81,5,Summer,FR3
86.07579891,180.3307321,53.1,81,4,Summer,FR3
89.15274183,182.9323509,40.248,87,3,Summer,FR3
92.88726839,186.2724389,43.452,95,5,Summer,FR3
92.9375791,189.6461876,48.276,52,5,Summer,FR3
86.69789458,191.4171542,43.452,84,3,Summer,FR3
88.72875047,194.1240954,41.832,108,3,Summer,FR3
92.73769762,197.7409239,35.424,72,4,Summer,FR3
92.78795895,201.0434686,45.072,68,5,Summer,FR3
92.2593681,204.2259422,43.452,65,4,Summer,FR3
91.50717542,207.3631059,28.98,320,3,Summer,FR3
84.58255403,208.8894913,35.424,103,1,Summer,FR3
88.4528526,211.7566689,48.276,74,4,Summer,FR3
90.85707824,215.3051114,32.184,53,3,Summer,FR3
89.39435218,218.0421151,30.564,162,2,Summer,FR3
88.33862435,220.6257209,22.536,68,1,Summer,FR3
88.38743332,223.5025658,25.74,39,1,Summer,FR3
87.04817398,225.7758029,43.452,103,3,Summer,FR3
88.2689344,228.6912659,25.74,237,1,Summer,FR3
84.93425521,230.4065835,43.452,222,2,Summer,FR3
86.91379426,233.0723435,28.98,210,1,Summer,FR3
86.96213282,235.4873906,35.424,201,2,Summer,FR3
88.86500735,238.5746673,30.564,298,2,Summer,FR3
88.9139901,241.523622,32.184,348,2,Summer,FR3
85.01738208,243.3606309,32.184,97,1,Summer,FR3
84.67121356,178.3113671,30.564,206,1,Summer,FR3
84.71881174,180.0463027,27.36,157,1,Summer,FR3
84.93282346,182.1420486,37.008,134,1,Summer,FR3
89.19664009,185.5814282,43.452,107,4,Summer,FR3
92.74890232,189.9321576,40.248,105,4,Summer,FR3
92.79916735,194.1856818,37.008,94,4,Summer,FR3
92.0742573,197.9954295,38.628,94,4,Summer,FR3
92.12429959,202.0851863,32.184,353,3,Summer,FR3
92.1743584,206.0929994,30.564,30,3,Summer,FR3
92.22443375,209.8928504,28.98,282,3,Summer,FR3
92.46383782,214.2237948,37.008,119,4,Summer,FR3
92.42345743,217.9962803,27.36,235,3,Summer,FR3
89.93088186,220.9073386,33.804,244,3,Summer,FR3
89.98021651,224.2043949,48.276,220,4,Summer,FR3
90.02956746,227.2625183,38.628,118,3,Summer,FR3
89.09691684,229.9394592,40.248,104,3,Summer,FR3
89.14597616,232.6993394,35.424,150,3,Summer,FR3
86.22868355,234.5738817,46.656,232,3,Summer,FR3
81.73909554,235.6804014,20.916,274,1,Summer,FR3
83.41009616,237.5067186,32.184,150,1,Summer,FR3
85.88716895,239.9852369,30.564,121,1,Summer,FR3
87.26707416,242.8029516,32.184,181,1,Summer,FR3
84.44825531,244.3797383,28.98,153,1,Summer,FR3
84.49577987,246.0996177,24.156,230,1,Summer,FR3
84.54332013,247.8691343,24.156,134,1,Summer,FR3
84.59087608,249.5998406,35.424,108,1,Summer,FR3
81.96129488,250.7128377,33.804,286,1,Summer,FR3
84.80229242,252.8732039,38.628,89,1,Summer,FR3
85.40749182,255.1002251,28.98,309,1,Summer,FR3
86.60894647,257.4634392,35.424,81,1,Summer,FR3
89.22358137,260.4172243,33.804,153,2,Summer,FR3
90.09847891,263.5226288,30.564,212,2,Summer,FR3
90.1478689,266.4451258,32.184,170,3,Summer,FR3
88.69476791,268.7367068,38.628,60,3,Summer,FR3
88.74369446,271.2611122,46.656,69,4,Summer,FR3
93.63450652,274.7880861,43.452,83,5,Summer,FR3
93.90583004,278.3168386,37.008,97,4,Summer,FR3
93.1649785,281.5902301,35.424,116,4,Summer,FR3
88.93662985,283.7399136,30.564,187,2,Summer,FR3
88.98563626,286.1396043,35.424,81,3,Summer,FR3
88.80536806,288.466479,33.804,96,2,Summer,FR3
84.67176761,289.8081884,33.804,82,1,Summer,FR3
88.31841353,292.4139014,43.452,81,3,Summer,FR3
91.79891962,295.6345446,40.248,82,4,Summer,FR3
92.79375088,299.1086618,41.832,105,4,Summer,FR3
89.49360597,301.391252,45.072,235,4,Summer,FR3
93.57915745,304.9082321,46.656,128,5,Summer,FR3
89.02829125,307.0351393,37.008,235,3,Summer,FR3
89.05561305,309.4554664,33.804,70,2,Summer,FR3
89.75656124,312.45138,32.184,53,2,Summer,FR3
88.55917609,314.6721017,40.248,87,3,Summer,FR3
86.41606602,316.3167771,33.804,83,1,Summer,FR3
85.07765194,317.681468,30.564,137,1,Summer,FR3
87.62213342,320.0752921,30.564,270,1,Summer,FR3
85.85644581,258.5083754,37.008,188,1,Summer,FR3
90.30624862,261.6038069,51.516,225,5,Summer,FR3
90.3557072,264.3122558,37.008,150,3,Summer,FR3
86.41039599,265.8874691,33.804,86,1,Summer,FR3
86.45856836,267.7153324,30.564,95,1,Summer,FR3
87.54308494,270.1534708,43.452,114,3,Summer,FR3
88.17009212,272.2921795,30.564,194,1,Summer,FR3
86.18182494,242.0936817,32.184,187,1,Summer,FR3
86.22992184,243.5304401,33.804,196,1,Summer,FR3
86.06246064,244.8718651,28.98,128,1,Summer,FR3
85.89290769,246.1852135,27.36,106,1,Summer,FR3
85.94090921,247.5653853,25.74,121,1,Summer,FR3
85.98892658,249.1719709,33.804,172,1,Summer,FR3
86.0369598,250.6161966,43.452,215,2,Summer,FR3
84.90085862,251.7479772,25.74,234,1,Summer,FR3
85.78072698,253.3907143,38.628,223,2,Summer,FR3
82.50416354,174.6619402,32.184,224,1,Summer,FR3
82.15561692,175.364921,27.36,161,1,Summer,FR3
83.01394246,176.6005172,22.536,161,1,Summer,FR3
86.1896989,178.7547967,33.804,111,1,Summer,FR3
83.62995343,141.4264707,43.452,217,1,Summer,FR3
78.13765596,141.641385,25.74,264,1,Summer,FR3
78.18309708,132.0255477,14.472,124,1,Summer,FR3
81.70287084,133.2208833,28.98,114,1,Summer,FR3
85.09102942,135.1357262,30.564,114,1,Summer,FR3
85.41501867,136.5877621,45.072,157,2,Summer,FR3
85.38422974,137.2179027,28.98,225,1,Summer,FR3
85.04365951,137.9085345,27.36,123,1,Summer,FR3
82.55275695,138.3104594,27.36,110,1,Summer,FR3
84.52970719,139.7476194,33.804,104,1,Summer,FR3
89.06614312,142.6157086,27.36,97,1,Summer,FR3
92.18911859,146.5630881,48.276,183,5,Summer,FR3
88.02057721,147.9569773,54.72,246,4,Summer,FR3
88.06928118,150.3544308,33.804,93,1,Summer,FR3
89.53166411,153.2359309,70.812,77,5,Summer,FR3
91.18988154,154.952583,46.656,81,4,Summer,FR3
92.06530336,156.8507295,41.832,103,4,Summer,FR3
91.05094084,158.5611708,35.424,87,3,Summer,FR3
86.15575081,159.5229291,40.248,66,2,Summer,FR3
86.20383911,160.8932304,59.544,63,4,Summer,FR3
86.25194328,161.953881,41.832,64,2,Summer,FR3
81.3014839,162.285977,30.564,78,1,Summer,FR3
82.0081167,162.9061175,41.832,76,1,Summer,FR3
86.7458929,164.2806583,38.628,80,2,Summer,FR3
86.69080659,165.1701287,43.452,62,3,Summer,FR3
86.73907154,166.3410903,41.832,75,2,Summer,FR3
87.02142848,167.7788413,41.832,69,2,Summer,FR3
85.66068958,168.8139789,51.516,63,3,Summer,FR3
88.189027,170.7511765,57.924,81,5,Summer,FR3
88.62122562,172.7492197,30.564,163,1,Summer,FR3
88.05497868,174.1215615,24.156,261,1,Summer,FR3
85.38248073,174.8653993,25.74,346,1,Summer,FR3
86.49460438,176.5315038,41.832,80,2,Summer,FR3
87.56019873,178.3389826,53.1,80,4,Summer,FR3
86.13215551,154.2805565,43.452,86,2,Summer,FR3
79.15981859,131.0378482,28.98,225,1,Summer,FR3
77.08722097,131.0822105,19.296,144,1,Summer,FR3
80.68037173,131.5867285,32.184,127,1,Summer,FR3
84.94341388,132.6877287,57.924,108,4,Summer,FR3
83.43366935,132.9490485,33.804,213,1,Summer,FR3
83.30617651,133.054724,35.424,126,1,Summer,FR3
86.4451758,133.94432,45.072,72,2,Summer,FR3
82.95856962,133.9508403,41.832,74,1,Summer,FR3
81.94478906,133.9538436,41.832,108,1,Summer,FR3
82.76244327,133.9611683,32.184,131,1,Summer,FR3
85.74474961,135.2582661,20.916,126,1,Summer,FR3
89.47444855,137.3216182,20.916,157,1,Summer,FR3
89.12628722,138.5900498,22.536,238,1,Summer,FR3
88.50063376,139.6793351,37.008,101,2,Summer,FR3
88.54949622,141.0294249,24.156,213,1,Summer,FR3
88.91686315,142.606408,37.008,97,2,Summer,FR3
88.96586303,144.208123,41.832,81,3,Summer,FR3
89.97371272,146.0751188,24.156,92,1,Summer,FR3
89.62934196,147.3723393,32.184,114,2,Summer,FR3
86.85186884,148.1010917,28.98,188,1,Summer,FR3
86.59810776,148.9601746,33.804,111,1,Summer,FR3
86.76498831,150.0743835,27.36,103,1,Summer,FR3
85.87707793,150.8168695,53.1,77,3,Summer,FR3
84.45549658,151.2985999,46.656,74,2,Summer,FR3
82.66278229,151.4428476,38.628,78,1,Summer,FR3
80.3747956,151.4280153,37.008,72,1,Fall,FR3
82.38045008,151.4185141,17.712,156,1,Fall,FR3
88.39629439,152.4331684,19.296,154,1,Fall,FR3
90.17210332,153.5752825,40.248,108,3,Fall,FR3
90.18898671,154.3247181,30.564,216,2,Fall,FR3
89.42638626,154.9878021,19.296,118,1,Fall,FR3
89.47555436,155.8176439,41.832,80,3,Fall,FR3
89.52473869,156.5562516,40.248,77,3,Fall,FR3
89.44347212,156.9470032,40.248,100,3,Fall,FR3
89.02645026,157.2182933,27.36,146,1,Fall,FR3
90.86516161,157.8947613,38.628,190,3,Fall,FR3
91.07482544,159.1752416,27.36,128,2,Fall,FR3
91.64832881,160.3747002,40.248,106,4,Fall,FR3
87.69363478,160.8406089,43.452,94,3,Fall,FR3
80.89138471,160.8243823,33.804,211,1,Fall,FR3
82.53368472,160.868982,37.008,227,1,Fall,FR3
85.11732512,161.2817017,30.564,182,1,Fall,FR3
81.99882158,161.2649831,20.916,21,1,Fall,FR3
80.5147834,161.2482466,19.296,291,1,Fall,FR3
81.11059968,161.231492,33.804,124,1,Fall,FR3
85.92535323,161.2451997,48.276,93,3,Fall,FR3
85.81434845,161.2284119,48.276,73,3,Fall,FR3
81.17723753,161.2116059,33.804,54,1,Fall,FR3
79.93910024,161.1947819,67.608,61,4,Fall,FR3
81.10603125,161.1779397,54.72,75,2,Fall,FR3
85.54620766,161.1663922,49.896,82,3,Fall,FR3
87.69698062,161.4083533,43.452,86,3,Fall,FR3
85.04179417,161.500885,48.276,83,3,Fall,FR3
83.41573834,161.5506937,54.72,81,3,Fall,FR3
85.43828459,161.5507926,46.656,113,2,Fall,FR3
89.20727854,41.53947612,70.812,68,4,Spring,FR3
88.00983185,41.56621865,53.1,90,2,Spring,FR3
88.71267424,42.88743201,56.34,84,3,Spring,FR3
89.65410053,44.90472587,49.896,73,2,Spring,FR3
91.25714481,47.64951887,61.164,68,4,Spring,FR3
90.16878757,48.30406217,70.812,85,5,Spring,FR3
89.16263439,48.52900436,46.656,243,2,Spring,FR3
90.29647869,50.08094455,37.008,77,1,Spring,FR3
91.50223004,52.44457033,43.452,87,2,Spring,FR3
92.01539139,54.9129179,32.184,106,1,Spring,FR3
92.21225194,57.4740586,33.804,95,1,Spring,FR3
85.64891444,58.45495809,43.452,2,1,Spring,FR3
86.38875389,60.11178651,65.988,44,4,Spring,FR3
85.11928057,61.05560466,28.98,289,1,Spring,FR3
83.67571878,61.94699701,38.628,332,1,Spring,FR3
80.78192936,62.38552926,38.628,232,1,Spring,FR3
76.5105129,62.57085493,22.536,335,1,Spring,FR3
80.81091648,63.53295615,28.98,128,1,Spring,FR3
83.38199383,64.74085031,32.184,130,1,Spring,FR3
85.72629308,66.46242904,41.832,104,1,Spring,FR3
85.77423959,68.04883406,40.248,60,1,Spring,FR3
84.63084322,68.63446997,51.516,67,1,Spring,FR3
83.61041255,68.88862232,59.544,78,2,Spring,FR3
83.79309248,69.65370932,38.628,129,1,Spring,FR3
87.17781003,71.30705251,43.452,111,1,Spring,FR3
84.74218619,71.91364786,27.36,291,1,Spring,FR3
85.63021347,73.2535421,35.424,42,1,Spring,FR3
89.5980911,75.5412258,67.608,67,5,Spring,FR3
87.75588932,76.59208873,77.256,68,5,Spring,FR3
85.49845858,76.74832776,46.656,84,1,Spring,FR3
85.9378439,77.30853555,41.832,96,1,Spring,FR3
84.62163693,77.84976088,46.656,96,1,Spring,FR3
87.00878497,79.47361223,46.656,87,2,Spring,FR3
91.68618896,82.58763194,57.924,82,5,Spring,FR3
92.11790435,85.66858324,51.516,54,4,Spring,FR3
93.20719911,88.97466605,72.432,73,5,Spring,FR3
90.10421991,90.85890095,59.544,356,5,Summer,FR3
87.27513231,91.80761649,25.74,317,1,Summer,FR3
89.36489305,94.49969419,41.832,72,2,Summer,FR3
91.77991273,96.93036486,74.016,72,5,Summer,FR3
93.15020385,99.84597314,61.164,63,5,Summer,FR3
92.43625501,101.6343223,46.656,80,4,Summer,FR3
88.89926329,103.0380443,43.452,6,3,Summer,FR3
81.72391169,103.6389549,37.008,240,1,Summer,FR3
84.49770133,105.1474174,46.656,92,1,Summer,FR3
88.76349891,107.605351,37.008,106,2,Summer,FR3
85.46346627,109.0333666,32.184,287,1,Summer,FR3
85.511326,110.6044195,45.072,38,2,Summer,FR3
88.23174677,112.7319298,43.452,101,3,Summer,FR3
90.46548574,115.5326514,41.832,96,3,Summer,FR3
93.03193308,119.1737236,46.656,62,5,Summer,FR3
93.43707065,122.6920353,53.1,64,5,Summer,FR3
94.45131968,126.2916943,51.516,42,5,Summer,FR3
93.76080485,128.5583397,59.544,76,5,Summer,FR3
93.4945935,131.4192877,37.008,58,4,Summer,FR3
85.56039358,132.863298,32.184,304,1,Summer,FR3
85.60828532,134.7980329,37.008,58,1,Summer,FR3
85.65619287,136.6354419,38.628,89,1,Summer,FR3
89.11941632,139.5548311,48.276,81,4,Summer,FR3
89.16848307,142.055662,28.98,272,1,Summer,FR3
89.21756602,144.8933418,37.008,67,2,Summer,FR3
93.27449143,148.3368481,46.656,95,5,Summer,FR3
93.32492998,151.728783,35.424,111,4,Summer,FR3
91.12227436,154.7773993,38.628,94,4,Summer,FR3
93.16344147,158.9685628,37.008,94,4,Summer,FR3
93.83119101,163.6249355,37.008,134,4,Summer,FR3
89.44112956,166.4884698,45.072,269,4,Summer,FR3
90.72280686,170.127881,33.804,92,3,Summer,FR3
90.87561554,173.8945151,40.248,97,4,Summer,FR3
88.90942577,176.6147357,30.564,302,2,Summer,FR3
92.76546851,180.532337,41.832,85,4,Summer,FR3
93.20023742,184.3494787,41.832,58,4,Summer,FR3
93.25065146,187.8399337,49.896,30,5,Summer,FR3
91.3151956,190.4427038,38.628,96,4,Summer,FR3
89.95550445,192.9854938,37.008,144,3,Summer,FR3
87.23225776,195.1705971,32.184,312,1,Summer,FR3
90.09297547,198.5077112,51.516,46,5,Summer,FR3
94.43826058,202.3565784,43.452,85,5,Summer,FR3
95.96738217,206.6524317,43.452,94,5,Summer,FR3
96.01870978,210.8596037,45.072,72,5,Summer,FR3
94.85782202,214.8057216,53.1,88,5,Summer,FR3
94.00021505,218.666267,46.656,81,5,Summer,FR3
92.61190587,222.0772273,37.008,95,4,Summer,FR3
88.06822382,224.4187403,40.248,225,3,Summer,FR3
87.02898577,226.6914315,30.564,310,1,Summer,FR3
87.07736237,229.3632722,40.248,85,2,Summer,FR3
89.08259361,232.4661092,38.628,101,3,Summer,FR3
87.93998899,234.721654,35.424,197,2,Summer,FR3
87.58686488,237.0177151,24.156,250,1,Summer,FR3
88.00311073,239.6293166,41.832,250,3,Summer,FR3
87.24333654,241.8294958,32.184,275,1,Summer,FR3
84.22300306,243.6237524,32.184,352,1,Summer,FR3
83.75334951,186.3753235,30.564,13,1,Summer,FR3
83.84099895,188.2175619,45.072,119,2,Summer,FR3
90.10875182,191.7744166,33.804,100,3,Summer,FR3
91.29436795,195.3154006,30.564,1,3,Summer,FR3
85.97817398,197.0016814,41.832,269,2,Summer,FR3
83.53611327,198.306024,33.804,184,1,Summer,FR3
83.58333669,199.7608868,41.832,239,1,Summer,FR3
83.58849044,201.2320093,25.74,284,1,Summer,FR3
86.10130719,203.835212,30.564,80,1,Summer,FR3
86.0143164,205.8163033,32.184,128,1,Summer,FR3
88.09731804,208.8909476,30.564,134,1,Summer,FR3
91.0841119,212.9129398,33.804,140,3,Summer,FR3
91.13382729,216.5218314,32.184,131,3,Summer,FR3
88.19981674,219.0274296,35.424,196,2,Summer,FR3
87.38929556,221.3971016,22.536,193,1,Summer,FR3
89.77641492,225.0252065,27.36,307,2,Summer,FR3
89.33640921,227.9270821,41.832,142,4,Summer,FR3
89.38554761,231.0408557,28.98,120,2,Summer,FR3
87.07406024,233.2339018,33.804,170,1,Summer,FR3
86.03449156,235.2708791,33.804,58,1,Summer,FR3
86.1623291,237.7423777,32.184,85,1,Summer,FR3
86.21041957,239.9086154,30.564,95,1,Summer,FR3
80.97979858,240.9768352,32.184,220,1,Summer,FR3
75.61095067,149.8450686,28.98,290,1,Summer,FR3
76.64323313,150.5840296,19.296,68,1,Summer,FR3
82.26317787,152.5978073,28.98,105,1,Summer,FR3
83.94761335,154.704754,35.424,206,1,Summer,FR3
83.65173206,156.1658706,28.98,126,1,Summer,FR3
84.07190786,158.2604844,35.424,133,1,Summer,FR3
84.11930817,160.234475,27.36,247,1,Summer,FR3
84.16672414,161.9804912,35.424,84,1,Summer,FR3
84.90173703,164.0648503,35.424,79,1,Summer,FR3
86.75926463,166.7420455,43.452,96,3,Summer,FR3
86.46639468,168.7056654,28.98,213,1,Summer,FR3
84.8852287,170.1856277,28.98,121,1,Summer,FR3
86.46988978,172.7313022,33.804,116,1,Summer,FR3
86.97646608,175.4134722,28.98,111,1,Summer,FR3
87.46347949,178.1961896,37.008,90,2,Summer,FR3
87.51199953,180.7336328,32.184,106,1,Summer,FR3
88.05455702,183.7095384,27.36,110,1,Summer,FR3
89.36221862,187.1439255,24.156,106,1,Summer,FR3
89.41136553,190.478105,38.628,108,3,Summer,FR3
89.9102062,193.9968331,37.008,114,3,Summer,FR3
92.29779334,198.3321881,41.832,126,4,Summer,FR3
87.40498159,200.2696093,30.564,198,1,Summer,FR3
85.18681929,201.7911566,33.804,124,1,Summer,FR3
85.51563292,203.9654928,25.74,242,1,Summer,FR3
87.64753866,206.877676,25.74,47,1,Summer,FR3
88.15117626,209.829269,43.452,92,3,Summer,FR3
90.63659415,213.487402,38.628,121,4,Summer,FR3
90.26985025,216.5908371,28.98,248,2,Summer,FR3
86.29010508,218.3116024,24.156,110,1,Summer,FR3
86.33823773,220.4509483,32.184,114,1,Summer,FR3
85.29940038,221.8269318,49.896,230,3,Summer,FR3
85.34720595,223.5344628,22.536,315,1,Summer,FR3
88.4801582,226.377574,24.156,97,1,Summer,FR3
91.17905145,229.8723683,27.36,82,2,Summer,FR3
86.58590227,231.4885294,32.184,72,1,Summer,FR3
86.70758109,233.8152864,33.804,64,1,Summer,FR3
86.75585157,235.8709015,49.896,58,4,Summer,FR3
88.27868934,238.613394,40.248,96,3,Summer,FR3
91.17492748,242.1601743,38.628,120,4,Summer,FR3
91.66792891,245.1456121,33.804,245,3,Summer,FR3
89.25834745,246.9228395,32.184,311,2,Summer,FR3
90.25873856,249.7209539,37.008,111,3,Summer,FR3
90.73186966,252.5838012,41.832,79,4,Summer,FR3
91.43187095,255.4882418,54.72,97,5,Summer,FR3
89.72515171,257.4194991,32.184,258,2,Summer,FR3
86.30251901,258.7314955,35.424,76,1,Summer,FR3
87.00657578,260.6569151,53.1,77,4,Summer,FR3
90.45598423,263.0085523,45.072,91,4,Summer,FR3
90.50549225,265.2305671,41.832,252,4,Summer,FR3
90.55501661,267.6211562,37.008,100,3,Summer,FR3
90.60455733,269.949468,33.804,100,3,Summer,FR3
90.6541144,272.6091229,35.424,96,3,Summer,FR3
91.74815906,275.6307086,33.804,106,3,Summer,FR3
91.45093153,278.108974,28.98,71,3,Summer,FR3
89.7883232,280.2535412,27.36,66,2,Summer,FR3
89.60251299,282.4874247,28.98,66,2,Summer,FR3
88.84354043,284.480299,30.564,32,2,Summer,FR3
87.57530739,286.1583296,30.564,74,1,Summer,FR3
89.22769425,288.6405052,33.804,105,2,Summer,FR3
82.20017224,165.5548793,37.008,59,1,Summer,FR3
84.85784184,167.23366,37.008,105,1,Summer,FR3
87.30138927,169.5225271,27.36,251,1,Summer,FR3
88.16259442,171.9206645,40.248,217,3,Summer,FR3
88.21134527,174.170643,22.536,118,1,Summer,FR3
91.12305631,177.5864478,27.36,221,2,Summer,FR3
91.17278456,180.7629242,30.564,137,3,Summer,FR3
92.22840796,184.5367144,41.832,226,4,Summer,FR3
89.01397783,186.5736629,33.804,191,2,Summer,FR3
89.25866079,189.3775624,37.008,117,3,Summer,FR3
85.73239091,190.3558568,32.184,234,1,Summer,FR3
84.05051487,191.1127326,27.36,83,1,Summer,FR3
85.46836585,192.5430001,32.184,86,1,Summer,FR3
85.12840041,193.5383621,32.184,48,1,Summer,FR3
85.17614952,194.6680883,24.156,38,1,Summer,FR3
86.14471094,196.1968,28.98,53,1,Summer,FR3
88.28876301,197.9774327,41.832,79,3,Summer,FR3
89.23027588,199.6409684,38.628,118,3,Summer,FR3
89.27937923,201.0700895,25.74,210,1,Summer,FR3
87.92815569,202.2009654,33.804,177,2,Summer,FR3
86.1147293,203.0433898,30.564,234,1,Summer,FR3
83.70508386,203.5678381,24.156,80,1,Summer,FR3
86.62881794,205.1413351,32.184,123,1,Summer,FR3
89.66684994,207.20454,35.424,121,3,Summer,FR3
91.08349863,209.3679833,30.564,212,3,Summer,FR3
90.72396665,211.1437965,32.184,131,3,Summer,FR3
87.36725225,212.0705714,30.564,207,1,Summer,FR3
86.08574683,212.9932634,28.98,124,1,Summer,FR3
85.07972546,213.8480527,25.74,291,1,Summer,FR3
81.78544072,193.0813895,24.156,348,1,Summer,FR3
80.77814005,193.3253575,45.072,85,1,Summer,FR3
80.82445293,193.6387876,49.896,90,1,Summer,FR3
82.90220737,194.3411585,56.34,81,3,Summer,FR3
83.09355268,194.850041,65.988,86,4,Summer,FR3
86.09313905,195.3099372,61.164,86,4,Summer,FR3
87.67610133,196.0571331,35.424,119,2,Summer,FR3
88.60254163,197.0216001,27.36,81,1,Summer,FR3
89.15484285,198.7042569,46.656,79,4,Summer,FR3
89.9393671,200.7620034,46.656,72,4,Summer,FR3
91.65587314,202.6820014,62.748,94,5,Summer,FR3
87.77517451,203.2129315,38.628,193,2,Summer,FR3
87.82379746,204.0423502,27.36,215,1,Summer,FR3
87.54330155,204.9336155,35.424,207,2,Summer,FR3
85.43539558,205.3767135,35.424,119,1,Summer,FR3
88.29010045,206.7368575,28.98,137,1,Summer,FR3
89.35324203,208.3034154,27.36,117,1,Summer,FR3
90.30147103,209.7961775,56.34,78,5,Summer,FR3
91.3501949,211.3274278,37.008,75,4,Summer,FR3
88.78157056,211.6458802,57.924,81,5,Summer,FR3
88.83052577,211.8362644,33.804,76,2,Summer,FR3
88.40669544,212.0669954,40.248,98,3,Summer,FR3
85.7769632,212.1001592,40.248,150,2,Summer,FR3
86.25844,212.211274,40.248,91,2,Summer,FR3
86.6244441,212.4013384,37.008,111,2,Summer,FR3
85.54750605,212.4616077,30.564,157,1,Fall,FR3
85.52000583,212.6987024,49.896,85,3,Fall,FR3
87.9375762,213.1150758,48.276,78,4,Fall,FR3
92.31100379,214.2531694,37.008,96,4,Fall,FR3
92.36112424,215.3834359,38.628,76,4,Fall,FR3
92.41126125,216.51116,41.832,73,4,Fall,FR3
90.44781643,217.1275497,67.608,64,5,Fall,FR3
85.08605966,217.1024776,57.924,77,4,Fall,FR3
86.70914541,217.3332581,48.276,72,3,Fall,FR3
86.97328586,217.4480419,57.924,69,4,Fall,FR3
87.02164407,217.4155379,30.564,104,1,Fall,FR3
90.05786446,217.9943374,22.536,142,1,Fall,FR3
90.87503155,218.6946241,38.628,95,4,Fall,FR3
88.90085716,218.6743241,62.748,74,5,Fall,FR3
83.66393008,218.6414222,43.452,82,1,Fall,FR3
83.98853738,218.6084866,35.424,130,1,Fall,FR3
86.22757836,219.2205959,30.564,137,1,Fall,FR3
87.32513812,219.9067729,41.832,90,3,Fall,FR3
90.42318004,221.0505283,49.896,87,5,Fall,FR3
87.34580745,221.2807114,22.536,40,1,Fall,FR3
87.48227431,221.8612709,35.424,88,2,Fall,FR3
87.70284393,222.5820248,41.832,84,3,Fall,FR3
87.751443,222.9759981,38.628,140,2,Fall,FR3
88.59550403,223.4879152,33.804,111,2,Fall,FR3
90.31331863,224.297496,30.564,95,2,Fall,FR3
89.76349625,224.9884048,51.516,92,5,Fall,FR3
88.33324585,225.2795363,51.516,97,4,Fall,FR3
87.42278683,225.4861016,27.36,124,1,Fall,FR3
91.33249391,226.6877877,32.184,114,3,Fall,FR3
93.68464464,228.0431676,54.72,79,5,Fall,FR3
92.09169706,43.21262186,41.832,124,2,Spring,FR3
93.94495807,47.07023985,43.452,85,3,Spring,FR3
91.92075095,49.50942136,70.812,77,5,Spring,FR3
90.48842866,50.11691302,49.896,74,3,Spring,FR3
92.99526285,53.03250318,46.656,84,3,Spring,FR3
91.29968585,55.09002858,61.164,82,4,Spring,FR3
85.7597662,55.77984806,45.072,75,1,Spring,FR3
88.78904217,57.71381213,43.452,47,1,Spring,FR3
88.77517176,59.07953856,62.748,50,4,Spring,FR3
88.82412486,59.52278891,62.748,90,4,Spring,FR3
90.53146511,60.98671604,27.36,70,1,Spring,FR3
92.5386672,63.14244568,35.424,79,2,Spring,FR3
93.22813022,65.66067694,37.008,76,3,Spring,FR3
92.35024081,66.83855362,59.544,83,5,Spring,FR3
92.67580067,68.46654323,49.896,91,4,Spring,FR3
92.73266357,70.77402476,43.452,96,3,Spring,FR3
92.78292324,73.62680198,64.368,90,5,Spring,FR3
